,CRM_PREC_I10,CRM_PREC_I25,CRM_PREC_I50,CRM_PREC_I75,CRM_PREC_I90,PRECT,Q_IL
0,0.0,0.0,0.0,0.0,0.0,0.0,20.5672
1,0.0,0.0,0.0,0.0,0.0,0.0,36.9043
2,0.0,0.00927638994419,0.244187823267,0.229370273129,0.186611141167,0.0106700811768,49.8813
3,0.0,2.67995589249,7.71735556315,6.53484713915,4.63834796753,0.1614792935,60.1893
4,0.0655290287237,33.3569682587,34.102969266,21.5016317319,13.687797056,0.504121335014,68.3772
5,3.70575108535,74.456730955,58.6064649712,35.9905619239,23.1747677325,1.25029473398,74.8811
6,65.9298371156,113.532203077,82.9598751288,51.9253559572,32.5171108337,2.69771250751,80.0474
7,137.089697068,158.886065964,108.847517886,67.5397010622,41.873397662,4.51279111565,84.1511
8,201.008411597,190.281821129,133.022619054,83.3432570641,52.4682088875,6.69787979731,87.4107
9,245.050872803,228.144760132,157.671981812,96.9409408569,59.7416687012,9.12679672241,90.0
10,303.578810779,267.057020028,182.780807103,111.229934347,70.7951608563,12.2004186423,92.0567
11,367.236354545,326.923787497,214.111213521,127.955432682,79.955286217,14.4830050422,93.6904
12,426.286166878,354.539411283,231.807364072,143.214411593,87.6932504234,17.1168846517,94.9881
13,468.339303153,378.613970029,254.807841381,154.596598154,95.9852441946,20.3327264942,96.0189
14,509.404536777,410.189974141,273.253015377,164.328094864,102.101470549,22.0751608317,96.8377
15,539.563453478,430.929677259,290.966414323,179.621286012,115.488527547,24.3710881871,97.4881
16,567.293067212,466.894074212,307.995261923,190.616873858,122.558629236,26.1892496715,98.0047
17,608.110120246,491.233478608,326.872123592,206.284476495,124.249985165,27.9726817878,98.4151
18,647.775377118,528.508975673,349.709640491,212.807105314,131.943947361,32.6021990707,98.7411
